Producto1Cantidad,Producto2Cantidad,Producto3Cantidad,CiudadSucursal,ClienteNombre,DescuentoVenta,DireccionCliente,EdadCliente,EmailCliente,Año,Trimestre,Mes,Día,GeneroCliente,HoraVenta,Producto2Marca,Producto3Marca,MetodoPago,Producto1Nombre,Producto2Nombre,Producto3Nombre,Producto1Marca,Producto1PrecioUnitario,Producto2PrecioUnitario,Producto3PrecioUnitario,Producto1Subtotal,Producto2Subtotal,Producto3Subtotal,SucursalNombre,TelefonoCliente,TotalVenta,VendedorNombre,VentaID,AñoVenta,EmailValido,MesNumero,MesVenta
1,10,20,Cali,Adalberto Carranza Figuerola,0,cll 7 #92-23,32,adalberto20@yahoo.com,2018,Qtr 3,julio,14,M,1899-12-30 15:12:57,HP,Lenovo,Tarjeta Débito,Apple MacBook Pro 14,HP Omen 16,Lenovo IdeaPad 5,Apple,8000000,60000000,28000000,8000000,60000000,56000000,TechCore Cali,'+34 988258189,196000000,Basilio Marcos Barrena,27676,2018,true,7,julio
1,10,20,Cali,Adalberto Cuadrado Lucas,0,cra 6 #79-21,25,adalberto47@yahoo.com,2023,Qtr 4,noviembre,29,M,1899-12-30 08:12:36,HP,HP,Transferencia,Lenovo IdeaPad 5,HP Spectre x360,HP Pavilion 15,Lenovo,2800000,52000000,35000000,2800000,52000000,70000000,TechCore Cali,'+34 922 18 70 04,150000000,Florencio Iker Vara Nebot,11162,2023,true,11,noviembre
1,10,20,Cali,Adán Hervás-Sanmartín,5,cra 73 #79-50,51,adán87@gmail.com,2022,Qtr 3,agosto,10,M,1899-12-30 15:13:52,Apple,Lenovo,Transferencia,Apple iMac 24,Apple MacBook Pro 16,Lenovo Legion 5 Pro,Apple,6400000,96000000,72000000,6400000,96000000,144000000,TechCore Cali,'+34 972 502 888,288800000,Rosendo Barberá Cordero,23534,2022,true,8,agosto
1,10,20,Cali,Adelina Dávila Nebot,0,cra 50 #92-40,42,adelina82@hotmail.com,2019,Qtr 4,noviembre,23,F,1899-12-30 17:15:04,Samsung,HP,Tarjeta Crédito,HP Pavilion 15,Samsung Galaxy Book Flex,HP Spectre x360,HP,3500000,56000000,52000000,3500000,56000000,104000000,TechCore Cali,'+34 921652080,195000000,Rosendo Barberá Cordero,9864,2019,true,11,noviembre
1,10,20,Cali,Ainoa Santamaria-Palacio,5,cra 40 #72-58,37,ainoa11@hotmail.com,2020,Qtr 3,septiembre,17,F,1899-12-30 17:59:24,Acer,HP,Tarjeta Crédito,Dell XPS 13,Acer Swift 3,HP Pavilion 15,Dell,4800000,26000000,35000000,4800000,26000000,70000000,TechCore Cali,'+34 879 21 27 15,136800000,Rosendo Barberá Cordero,20893,2020,true,9,septiembre
1,10,20,Cali,Alcides Nogueira Valverde,0,cll 59 #94-18,28,alcides2@yahoo.com,2024,Qtr 3,septiembre,18,M,1899-12-30 00:20:45,MSI,Dell,Efectivo,HP Pavilion 15,MSI Modern 14,Dell XPS 13,HP,3500000,28000000,48000000,3500000,28000000,96000000,TechCore Cali,'+34800 82 43 38,159000000,Jacinta Juárez Marín,2334,2024,true,9,septiembre
1,10,20,Cali,Alejo Luque Llopis,0,cll 93 #96-98,33,alejo5@hotmail.com,2016,Qtr 2,mayo,28,M,1899-12-30 15:29:58,Dell,Acer,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Dell Inspiron 15,Acer Swift 3,Lenovo,6800000,30000000,26000000,6800000,30000000,52000000,TechCore Cali,'+34 928089328,150000000,Florencio Iker Vara Nebot,18001,2016,true,5,mayo
1,10,20,Cali,Alonso Pino-Mascaró,5,cra 22 #66-38,39,"",2018,Qtr 1,enero,22,M,1899-12-30 11:34:23,Acer,Apple,Tarjeta Crédito,Dell Latitude 7420,Acer Nitro 5,Apple MacBook Pro 16,Dell,5600000,40000000,96000000,5600000,40000000,192000000,TechCore Cali,'+34 924 28 47 13,273600000,Jacinta Juárez Marín,6615,2018,true,1,enero
1,10,20,Cali,Amador Agudo-Laguna,5,cll 23 #36-37,44,amador74@hotmail.com,2023,Qtr 1,enero,9,M,1899-12-30 13:02:35,Acer,HP,Tarjeta Crédito,Apple MacBook Pro 14,Acer Nitro 5,HP Spectre x360,Apple,8000000,40000000,52000000,8000000,40000000,104000000,TechCore Cali,'+34928 09 04 30,212800000,Clímaco Salinas Zabaleta,537,2023,true,1,enero
1,10,20,Cali,Angélica Doménech Bárcena,0,cra 26 #94-78,45,angélica82@gmail.com,2021,Qtr 3,agosto,20,F,1899-12-30 22:40:43,Lenovo,Samsung,Tarjeta Crédito,Dell Alienware m15,Lenovo IdeaPad 5,Samsung Galaxy Book Flex,Dell,8000000,28000000,56000000,8000000,28000000,112000000,TechCore Cali,'+34862769582,220000000,Clímaco Salinas Zabaleta,27974,2021,true,8,agosto
1,10,20,Cali,Asdrubal Merino Sans,1,cll 8 #92-72,23,asdrubal45@hotmail.com,2016,Qtr 4,diciembre,20,M,1899-12-30 20:46:41,Dell,Lenovo,Tarjeta Crédito,Asus ZenBook 14,Dell XPS 13,Lenovo ThinkPad X1 Carbon,Asus,3800000,48000000,68000000,3800000,48000000,136000000,TechCore Cali,'+34 858 74 69 85,199800000,Basilio Marcos Barrena,12427,2016,true,12,diciembre
1,10,20,Cali,Atilio Seco Pino,0,cll 2 #9-19,34,atilio99@hotmail.com,2024,Qtr 4,octubre,4,M,1899-12-30 14:15:47,Asus,Lenovo,Tarjeta Crédito,Lenovo IdeaPad 5,Asus ZenBook 14,Lenovo Legion 5 Pro,Lenovo,2800000,38000000,72000000,2800000,38000000,144000000,TechCore Cali,'+34 900195857,210000000,Basilio Marcos Barrena,15203,2024,true,10,octubre
1,10,20,Cali,Aureliano Castro,0,cra 97 #72-68,49,"",2021,Qtr 1,febrero,13,M,1899-12-30 14:56:07,Apple,Lenovo,Billetera Digital,HP Spectre x360,Apple MacBook Air M1,Lenovo ThinkPad X1 Carbon,HP,5200000,55000000,68000000,5200000,55000000,136000000,TechCore Cali,'+34843 32 49 48,243000000,Rosendo Barberá Cordero,10582,2021,true,2,febrero
1,10,20,Cali,Bonifacio Cañizares Dominguez,0,cra 35 #7-16,49,bonifacio50@gmail.com,2021,Qtr 4,noviembre,13,M,1899-12-30 15:35:07,Lenovo,Apple,Tarjeta Crédito,Apple MacBook Air M1,Lenovo Yoga 7i,Apple MacBook Pro 16,Apple,5500000,44000000,96000000,5500000,44000000,192000000,TechCore Cali,'+34943 01 64 62,291000000,Basilio Marcos Barrena,2182,2021,true,11,noviembre
1,10,20,Cali,Calixto Amaya Zapata,0,cll 16 #93-93,36,calixto61@yahoo.com,2018,Qtr 4,octubre,20,M,1899-12-30 14:48:34,HP,Acer,Tarjeta Débito,HP Spectre x360,HP Pavilion 15,Acer Predator Helios 300,HP,5200000,35000000,56000000,5200000,35000000,112000000,TechCore Cali,'+34 874589488,199000000,Basilio Marcos Barrena,12499,2018,true,10,octubre
1,10,20,Cali,Calixto Pedro Priego Soler,0,cra 4 #73-16,46,calixto84@yahoo.com,2021,Qtr 3,julio,9,M,1899-12-30 18:04:23,Acer,Dell,Transferencia,HP Omen 16,Acer Swift 3,Dell XPS 13,HP,6000000,26000000,48000000,6000000,26000000,96000000,TechCore Cali,'+34 821897620,182000000,Clímaco Salinas Zabaleta,5789,2021,true,7,julio
1,10,20,Cali,Candela Ramis Gonzalez,0,cll 28 #61-83,33,candela62@yahoo.com,2018,Qtr 1,marzo,25,F,1899-12-30 03:14:11,HP,Apple,Tarjeta Crédito,Asus ZenBook 14,HP Envy 13,Apple MacBook Air M1,Asus,3800000,40000000,55000000,3800000,40000000,110000000,TechCore Cali,'+34821 683 603,188000000,Basilio Marcos Barrena,9087,2018,true,3,marzo
1,10,20,Cali,Carmelo Mercader Valera,0,cll 85 #52-86,33,carmelo91@gmail.com,2022,Qtr 2,abril,15,M,1899-12-30 14:34:59,Asus,Asus,No especificado,HP Pavilion 15,Asus ROG Strix G15,Asus ZenBook 14,HP,3500000,64000000,38000000,3500000,64000000,76000000,TechCore Cali,'+34 981886680,175000000,Florencio Iker Vara Nebot,22935,2022,true,4,abril
1,10,20,Cali,Catalina Abril Salom Lladó,0,cra 4 #67-47,19,catalina15@hotmail.com,2024,Qtr 4,diciembre,5,F,1899-12-30 09:53:00,Asus,Dell,Efectivo,Lenovo IdeaPad 5,Asus VivoBook 15,Dell Alienware m15,Lenovo,2800000,24000000,80000000,2800000,24000000,160000000,TechCore Cali,'+34848 58 48 28,212000000,Jacinta Juárez Marín,11960,2024,true,12,diciembre
1,10,20,Cali,Catalina Daza,1,cra 14 #70-40,32,catalina66@gmail.com,2021,Qtr 2,junio,29,F,1899-12-30 04:08:35,Dell,Dell,Tarjeta Débito,Lenovo IdeaPad 5,Dell XPS 13,Dell Inspiron 15,Lenovo,2800000,48000000,30000000,2800000,48000000,60000000,TechCore Cali,'+34723131123,122400000,Clímaco Salinas Zabaleta,855,2021,true,6,junio
1,10,20,Cali,Cayetana Pérez,0,cll 63 #54-42,22,"",2017,Qtr 3,septiembre,1,F,1899-12-30 20:21:57,Dell,Apple,Tarjeta Crédito,HP Pavilion 15,Dell Inspiron 15,Apple MacBook Air M1,HP,3500000,30000000,55000000,3500000,30000000,110000000,TechCore Cali,'+34902939516,175000000,Clímaco Salinas Zabaleta,10861,2017,true,9,septiembre
1,10,20,Cali,Cebrián Ciríaco Cuervo Bou,0,cll 38 #38-89,41,cebrián4@yahoo.com,2021,Qtr 4,noviembre,10,M,1899-12-30 18:20:41,Lenovo,HP,No especificado,Apple iMac 24,Lenovo Yoga 7i,HP Omen 16,Apple,6400000,44000000,60000000,6400000,44000000,120000000,TechCore Cali,'+34 944 314 912,228000000,Rosendo Barberá Cordero,8956,2021,true,11,noviembre
1,10,20,Cali,Celestino Pinilla-Domínguez,0,cra 3 #56-7,38,celestino73@yahoo.com,2023,Qtr 2,abril,29,M,1899-12-30 05:52:44,HP,Apple,Billetera Digital,Lenovo IdeaPad 5,HP Spectre x360,Apple MacBook Air M1,Lenovo,2800000,52000000,55000000,2800000,52000000,110000000,TechCore Cali,'+34 800273309,190000000,Clímaco Salinas Zabaleta,28101,2023,true,4,abril
1,10,20,Cali,Cesar Ortiz Valenzuela,0,cll 37 #30-78,34,cesar42@gmail.com,2024,Qtr 2,mayo,13,M,1899-12-30 20:29:24,Lenovo,Dell,Transferencia,HP Spectre x360,Lenovo Yoga 7i,Dell XPS 13,HP,5200000,44000000,48000000,5200000,44000000,96000000,TechCore Cali,'+34 722170351,192000000,Basilio Marcos Barrena,179,2024,true,5,mayo
1,10,20,Cali,Chema Juliá Campo,0,cll 71 #53-53,45,chema47@yahoo.com,2020,Qtr 4,noviembre,22,M,1899-12-30 03:10:30,Lenovo,HP,No especificado,HP Spectre x360,Lenovo Legion 5 Pro,HP Omen 16,HP,5200000,72000000,60000000,5200000,72000000,120000000,TechCore Cali,'+34825 505 883,244000000,Jacinta Juárez Marín,16124,2020,true,11,noviembre
1,10,20,Cali,Ciríaco Llamas,0,cra 6 #1-24,50,ciríaco53@yahoo.com,2022,Qtr 4,noviembre,5,M,1899-12-30 06:37:32,HP,Acer,Tarjeta Crédito,Dell XPS 13,HP Pavilion 15,Acer Swift 3,Dell,4800000,35000000,26000000,4800000,35000000,52000000,TechCore Cali,'+34820 082 794,135000000,Basilio Marcos Barrena,9920,2022,true,11,noviembre
1,10,20,Cali,Consuelo Sosa-Fabregat,0,cra 53 #13-16,31,consuelo59@gmail.com,2023,Qtr 2,junio,6,F,1899-12-30 12:54:22,Asus,Acer,Tarjeta Crédito,Asus VivoBook 15,Asus ZenBook 14,Acer Aspire 5,Asus,2400000,38000000,20000000,2400000,38000000,40000000,TechCore Cali,'+34883001801,102000000,Jacinta Juárez Marín,1010,2023,true,6,junio
1,10,20,Cali,Coral Berrocal Campo,0,cra 34 #59-24,48,coral63@gmail.com,2023,Qtr 3,julio,2,F,1899-12-30 12:12:59,Lenovo,HP,Billetera Digital,HP Spectre x360,Lenovo ThinkPad X1 Carbon,HP Omen 16,HP,5200000,68000000,60000000,5200000,68000000,120000000,TechCore Cali,'+34 950 92 28 90,240000000,Rosendo Barberá Cordero,21031,2023,true,7,julio
1,10,20,Cali,Cornelio Perera Aragón,0,cra 64 #52-4,29,cornelio63@gmail.com,2022,Qtr 3,agosto,9,M,1899-12-30 15:55:13,Lenovo,Asus,Tarjeta Crédito,Asus ROG Strix G15,Lenovo ThinkPad X1 Carbon,Asus VivoBook 15,Asus,6400000,68000000,24000000,6400000,68000000,48000000,TechCore Cali,'+34 825 93 02 81,180000000,Rosendo Barberá Cordero,25209,2022,true,8,agosto
1,10,20,Cali,Corona Rovira Antón,0,cra 78 #58-80,21,corona61@yahoo.com,2022,Qtr 3,julio,7,F,1899-12-30 02:41:43,HP,HP,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,HP Envy 13,HP Spectre x360,Lenovo,6800000,40000000,52000000,6800000,40000000,104000000,TechCore Cali,'+34959 91 25 70,212000000,Florencio Iker Vara Nebot,16209,2022,true,7,julio
1,10,20,Cali,Cristian Bonet Morcillo,15,cll 32 #43-12,51,cristian89@yahoo.com,2024,Qtr 4,diciembre,3,M,1899-12-30 20:28:06,HP,HP,Transferencia,MSI Modern 14,HP Spectre x360,HP Omen 16,MSI,2800000,52000000,60000000,2800000,52000000,120000000,TechCore Cali,'+34927 49 10 81,170000000,Clímaco Salinas Zabaleta,15635,2024,true,12,diciembre
1,10,20,Cali,Cristian Luján Villegas,0,cra 53 #57-95,27,cristian21@gmail.com,2020,Qtr 3,agosto,5,M,1899-12-30 14:51:05,Apple,Asus,Efectivo,Lenovo Legion 5 Pro,Apple MacBook Pro 14,Asus TUF Gaming A15,Lenovo,7200000,80000000,48000000,7200000,80000000,96000000,TechCore Cali,'+34837 81 44 92,248000000,Rosendo Barberá Cordero,13927,2020,true,8,agosto
1,10,20,Cali,Cruz Javier Escamilla Casanovas,15,cll 93 #49-61,41,cruz27@gmail.com,2021,Qtr 2,abril,18,M,1899-12-30 07:45:48,Lenovo,Lenovo,Transferencia,HP Spectre x360,Lenovo Yoga 7i,Lenovo IdeaPad 5,HP,5200000,44000000,28000000,5200000,44000000,56000000,TechCore Cali,'+34 983 648 509,129200000,Basilio Marcos Barrena,23413,2021,true,4,abril
1,10,20,Cali,Custodio Vicente Canales,0,cll 12 #99-19,28,custodio44@yahoo.com,2025,Qtr 1,febrero,5,M,1899-12-30 08:37:59,HP,Lenovo,Tarjeta Crédito,Apple iMac 24,HP Pavilion 15,Lenovo Yoga 7i,Apple,6400000,35000000,44000000,6400000,35000000,88000000,TechCore Cali,'+34 861881555,187000000,Florencio Iker Vara Nebot,5991,2025,true,2,febrero
1,10,20,Cali,Darío Collado Amat,0,cra 13 #24-85,28,darío71@hotmail.com,2020,Qtr 4,noviembre,21,M,1899-12-30 23:49:12,Lenovo,Asus,Billetera Digital,Lenovo Legion 5 Pro,Lenovo ThinkPad X1 Carbon,Asus ROG Strix G15,Lenovo,7200000,68000000,64000000,7200000,68000000,128000000,TechCore Cali,'+34740956293,268000000,Clímaco Salinas Zabaleta,22241,2020,true,11,noviembre
1,10,20,Cali,Delfina Clara Díez Marquez,5,cra 34 #98-35,35,"",2020,Qtr 3,agosto,27,F,1899-12-30 21:03:10,Acer,HP,Tarjeta Débito,HP Omen 16,Acer Aspire 5,HP Spectre x360,HP,6000000,20000000,52000000,6000000,20000000,104000000,TechCore Cali,'+34 981959543,174800000,Basilio Marcos Barrena,8145,2020,true,8,agosto
1,10,20,Cali,Delfina Llano Arnau,0,cra 69 #74-72,39,delfina57@hotmail.com,2015,Qtr 3,agosto,11,F,1899-12-30 18:23:15,Apple,Dell,Transferencia,Apple MacBook Pro 16,Apple iMac 24,Dell XPS 13,Apple,9600000,64000000,48000000,9600000,64000000,96000000,TechCore Cali,'+34944391693,256000000,Basilio Marcos Barrena,3178,2015,true,8,agosto
1,10,20,Cali,Dionisio Bustamante Tena,5,cll 69 #86-90,34,dionisio26@yahoo.com,2025,Qtr 3,agosto,25,M,1899-12-30 14:34:29,Samsung,HP,Billetera Digital,Asus VivoBook 15,Samsung Galaxy Book Odyssey,HP Envy 13,Asus,2400000,68000000,40000000,2400000,68000000,80000000,TechCore Cali,'+34901 419 788,163400000,Basilio Marcos Barrena,15518,2025,true,8,agosto
1,10,20,Cali,Dulce Romeu Amor,1,cll 54 #1-89,39,"",2021,Qtr 3,agosto,1,F,1899-12-30 22:13:02,Lenovo,Lenovo,Tarjeta Crédito,Dell XPS 13,Lenovo Yoga 7i,Lenovo IdeaPad 5,Dell,4800000,44000000,28000000,4800000,44000000,56000000,TechCore Cali,'+34980592765,133200000,Rosendo Barberá Cordero,6817,2021,true,8,agosto
1,10,20,Cali,Edgardo del Estevez,0,cra 37 #25-8,29,edgardo47@gmail.com,2018,Qtr 1,febrero,10,M,1899-12-30 09:57:32,Asus,Lenovo,Tarjeta Crédito,Dell XPS 13,Asus TUF Gaming A15,Lenovo Legion 5 Pro,Dell,4800000,48000000,72000000,4800000,48000000,144000000,TechCore Cali,'+34967 57 42 26,240000000,Rosendo Barberá Cordero,12658,2018,true,2,febrero
1,10,20,Cali,Eladio de Campos,0,cll 58 #64-83,20,eladio26@gmail.com,2015,Qtr 4,diciembre,26,M,1899-12-30 06:59:38,Dell,Acer,Efectivo,HP Pavilion 15,Dell Latitude 7420,Acer Swift 3,HP,3500000,56000000,26000000,3500000,56000000,52000000,TechCore Cali,'+34 935 97 60 48,143000000,Clímaco Salinas Zabaleta,20703,2015,true,12,diciembre
1,10,20,Cali,Emigdio del Barreda,1,cll 97 #26-69,19,emigdio80@hotmail.com,2023,Qtr 2,abril,12,M,1899-12-30 12:21:12,Dell,Lenovo,Tarjeta Crédito,HP Envy 13,Dell XPS 13,Lenovo ThinkPad X1 Carbon,HP,4000000,48000000,68000000,4000000,48000000,136000000,TechCore Cali,'+34 974 259 485,201600000,Clímaco Salinas Zabaleta,23627,2023,true,4,abril
1,10,20,Cali,Esther Espinosa Ballesteros,0,cra 6 #8-84,41,esther69@gmail.com,2016,Qtr 1,enero,13,F,1899-12-30 12:42:27,Lenovo,Acer,Transferencia,Asus VivoBook 15,Lenovo ThinkPad X1 Carbon,Acer Swift 3,Asus,2400000,68000000,26000000,2400000,68000000,52000000,TechCore Cali,'+34881087423,144000000,Basilio Marcos Barrena,4744,2016,true,1,enero
1,10,20,Cali,Eustaquio Bernat-Pelayo,0,cra 31 #14-20,30,eustaquio36@gmail.com,2025,Qtr 1,febrero,26,M,1899-12-30 14:20:10,HP,MSI,Tarjeta Débito,Lenovo Legion 5 Pro,HP Spectre x360,MSI GS66 Stealth,Lenovo,7200000,52000000,80000000,7200000,52000000,160000000,TechCore Cali,'+34 952269038,284000000,Clímaco Salinas Zabaleta,8824,2025,true,2,febrero
1,10,20,Cali,Eutimio Mayol Rivero,0,cra 52 #61-62,19,eutimio39@yahoo.com,2018,Qtr 1,enero,6,M,1899-12-30 13:41:49,Dell,Lenovo,Tarjeta Crédito,Lenovo Legion 5 Pro,Dell XPS 13,Lenovo ThinkPad X1 Carbon,Lenovo,7200000,48000000,68000000,7200000,48000000,136000000,TechCore Cali,'+34830 47 05 17,256000000,Clímaco Salinas Zabaleta,11425,2018,true,1,enero
1,10,20,Cali,Evangelina Font Cuervo,0,cll 72 #50-11,31,evangelina22@hotmail.com,2022,Qtr 2,junio,23,F,1899-12-30 20:13:00,Samsung,Lenovo,Tarjeta Crédito,Lenovo IdeaPad 5,Samsung Galaxy Chromebook 2,Lenovo Legion 5 Pro,Lenovo,2800000,20000000,72000000,2800000,20000000,144000000,TechCore Cali,'+34955 39 67 69,192000000,Clímaco Salinas Zabaleta,10978,2022,true,6,junio
1,10,20,Cali,Federico Iglesias Luz,0,cra 39 #36-2,28,federico43@hotmail.com,2022,Qtr 3,septiembre,7,M,1899-12-30 05:37:07,Dell,Acer,Transferencia,HP Spectre x360,Dell Latitude 7420,Acer Nitro 5,HP,5200000,56000000,40000000,5200000,56000000,80000000,TechCore Cali,'+34 971659008,188000000,Basilio Marcos Barrena,18333,2022,true,9,septiembre
1,10,20,Cali,Feliciano Salinas,0,cra 15 #93-19,25,feliciano60@yahoo.com,2025,Qtr 1,febrero,6,M,1899-12-30 18:27:55,Lenovo,Apple,Efectivo,Lenovo IdeaPad 5,Lenovo ThinkPad X1 Carbon,Apple MacBook Air M1,Lenovo,2800000,68000000,55000000,2800000,68000000,110000000,TechCore Cali,'+34 900 06 02 63,206000000,Clímaco Salinas Zabaleta,1120,2025,true,2,febrero
1,10,20,Cali,Fernanda Ávila Revilla,1,cll 26 #30-74,30,fernanda37@gmail.com,2022,Qtr 1,enero,15,F,1899-12-30 14:59:54,Acer,Lenovo,Tarjeta Crédito,HP Spectre x360,Acer Swift 3,Lenovo IdeaPad 5,HP,5200000,26000000,28000000,5200000,26000000,56000000,TechCore Cali,'+34945 203 908,120600000,Florencio Iker Vara Nebot,14901,2022,true,1,enero
1,10,20,Cali,Filomena de Mas,0,cra 38 #88-14,33,filomena74@gmail.com,2017,Qtr 2,abril,7,F,1899-12-30 19:47:32,Acer,HP,Tarjeta Débito,Dell Latitude 7420,Acer Swift 3,HP Spectre x360,Dell,5600000,26000000,52000000,5600000,26000000,104000000,TechCore Cali,'+34 813 422 848,186000000,Florencio Iker Vara Nebot,26942,2017,true,4,abril
1,10,20,Cali,Francisco Javier Evaristo Poza Lamas,5,cra 14 #32-18,29,"",2023,Qtr 2,mayo,3,M,1899-12-30 08:42:53,HP,Lenovo,Tarjeta Crédito,HP Envy 13,HP Pavilion 15,Lenovo ThinkPad X1 Carbon,HP,4000000,35000000,68000000,4000000,35000000,136000000,TechCore Cali,'+34 844 69 71 11,200450000,Rosendo Barberá Cordero,10578,2023,true,5,mayo
1,10,20,Cali,Gaspar Natanael Garmendia Polo,0,cra 78 #95-95,40,gaspar14@yahoo.com,2025,Qtr 2,abril,9,M,1899-12-30 09:34:45,HP,Dell,No especificado,HP Envy 13,HP Spectre x360,Dell Alienware m15,HP,4000000,52000000,80000000,4000000,52000000,160000000,TechCore Cali,'+34871 849 836,252000000,Jacinta Juárez Marín,15749,2025,true,4,abril
1,10,20,Cali,Germán Carbajo Donaire,5,cra 81 #74-70,31,germán72@gmail.com,2017,Qtr 1,febrero,11,M,1899-12-30 18:48:12,Lenovo,Asus,Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo IdeaPad 5,Asus TUF Gaming A15,Lenovo,6800000,28000000,48000000,6800000,28000000,96000000,TechCore Cali,'+34926 626 599,182400000,Jacinta Juárez Marín,7455,2017,true,2,febrero
1,10,20,Cali,Gerónimo Bastida Gual,0,cll 85 #77-4,40,gerónimo57@yahoo.com,2021,Qtr 1,enero,4,M,1899-12-30 14:46:56,Apple,Apple,Tarjeta Débito,Dell Latitude 7420,Apple MacBook Air M1,Apple MacBook Pro 14,Dell,5600000,55000000,80000000,5600000,55000000,160000000,TechCore Cali,'+34987 84 80 29,271000000,Florencio Iker Vara Nebot,10172,2021,true,1,enero
1,10,20,Cali,Glauco del Sandoval,0,cra 40 #49-18,40,"",2016,Qtr 3,julio,5,M,1899-12-30 19:28:55,Dell,Lenovo,Tarjeta Crédito,Asus TUF Gaming A15,Dell Latitude 7420,Lenovo Legion 5 Pro,Asus,4800000,56000000,72000000,4800000,56000000,144000000,TechCore Cali,'+34 828 37 71 68,248000000,Basilio Marcos Barrena,10628,2016,true,7,julio
1,10,20,Cali,Gloria Ordóñez Sanchez,0,cll 41 #8-87,26,gloria54@yahoo.com,2017,Qtr 3,septiembre,27,F,1899-12-30 16:03:43,Dell,Dell,Transferencia,Lenovo Yoga 7i,Dell Latitude 7420,Dell Alienware m15,Lenovo,4400000,56000000,80000000,4400000,56000000,160000000,TechCore Cali,'+34 844 67 99 07,260000000,Rosendo Barberá Cordero,25714,2017,true,9,septiembre
1,10,20,Cali,Graciano Riquelme Luz,0,cra 69 #31-11,29,graciano32@gmail.com,2025,Qtr 1,febrero,11,M,1899-12-30 12:26:40,HP,Razer,Efectivo,Asus ZenBook 14,HP Spectre x360,Razer Book 13,Asus,3800000,52000000,64000000,3800000,52000000,128000000,TechCore Cali,'+34842 808 170,218000000,Jacinta Juárez Marín,24792,2025,true,2,febrero
1,10,20,Cali,Guiomar Bolaños Reina,5,cll 23 #85-86,22,guiomar71@yahoo.com,2020,Qtr 2,abril,11,F,1899-12-30 00:41:35,Dell,Dell,Tarjeta Débito,Dell Alienware m15,Dell Latitude 7420,Dell XPS 13,Dell,8000000,56000000,48000000,8000000,56000000,96000000,TechCore Cali,'+34828 742 500,220400000,Clímaco Salinas Zabaleta,22212,2020,true,4,abril
1,10,20,Cali,Guiomar Neira,0,cll 91 #55-15,28,guiomar19@gmail.com,2019,Qtr 1,enero,12,F,1899-12-30 12:48:28,Asus,Dell,Tarjeta Crédito,MSI GF65 Thin,Asus ZenBook 14,Dell Inspiron 15,MSI,4400000,38000000,30000000,4400000,38000000,60000000,TechCore Cali,'+34942623957,142000000,Rosendo Barberá Cordero,17179,2019,true,1,enero
1,10,20,Cali,Hernán Tomé Campos,0,cll 42 #69-19,47,hernán62@yahoo.com,2017,Qtr 3,julio,23,M,1899-12-30 21:22:00,Asus,Apple,Tarjeta Crédito,HP Spectre x360,Asus VivoBook 15,Apple MacBook Air M1,HP,5200000,24000000,55000000,5200000,24000000,110000000,TechCore Cali,'+34 628249905,186000000,Florencio Iker Vara Nebot,6761,2017,true,7,julio
1,10,20,Cali,Hugo Andres Amo,0,cll 32 #65-84,33,hugo25@yahoo.com,2021,Qtr 3,julio,19,M,1899-12-30 15:14:01,Dell,Asus,Tarjeta Crédito,HP Omen 16,Dell Inspiron 15,Asus ROG Strix G15,HP,6000000,30000000,64000000,6000000,30000000,128000000,TechCore Cali,'+34 916 114 252,218000000,Clímaco Salinas Zabaleta,29135,2021,true,7,julio
1,10,20,Cali,Hugo Maestre Tudela,5,cll 75 #11-64,34,hugo25@gmail.com,2021,Qtr 4,octubre,10,M,1899-12-30 19:15:02,Lenovo,Microsoft,Billetera Digital,Dell Latitude 7420,Lenovo Yoga 7i,Microsoft Surface Book 3,Dell,5600000,44000000,64000000,5600000,44000000,128000000,TechCore Cali,'+34 984 78 92 12,216600000,Jacinta Juárez Marín,2855,2021,true,10,octubre
1,10,20,Cali,Hugo Sevilla Landa,5,cra 1 #6-88,45,hugo60@hotmail.com,2018,Qtr 2,junio,1,M,1899-12-30 02:47:38,Dell,Lenovo,Tarjeta Crédito,Lenovo Legion 5 Pro,Dell XPS 13,Lenovo IdeaPad 5,Lenovo,7200000,48000000,28000000,7200000,48000000,56000000,TechCore Cali,'+34 888 91 52 36,167200000,Clímaco Salinas Zabaleta,24193,2018,true,6,junio
1,10,20,Cali,Ibán Giner Sedano,0,cra 12 #99-92,29,ibán94@hotmail.com,2018,Qtr 3,agosto,2,M,1899-12-30 09:53:16,HP,Dell,Efectivo,HP Pavilion 15,HP Envy 13,Dell Alienware m15,HP,3500000,40000000,80000000,3500000,40000000,160000000,TechCore Cali,'+34922 38 07 76,235000000,Florencio Iker Vara Nebot,27911,2018,true,8,agosto
1,10,20,Cali,Ignacia de Gordillo,1,cra 61 #44-95,27,"",2018,Qtr 2,abril,1,F,1899-12-30 01:07:19,Apple,Lenovo,Billetera Digital,Apple iMac 24,Apple MacBook Air M1,Lenovo Legion 5 Pro,Apple,6400000,55000000,72000000,6400000,55000000,144000000,TechCore Cali,'+34880594446,236700000,Basilio Marcos Barrena,26427,2018,true,4,abril
